define model
loss= 0.11063526954501868
loss= 0.11079998277127742
loss= 0.11085497435182333
loss= 0.11123036656528712
loss= 0.11006163518875837
loss= 0.10967096038162709
loss= 0.10917270213365554
loss= 0.11226134281605482
loss= 0.11198479428887367
loss= 0.11128521632403135
backup model
accuracy 93.3947776176049
epoch= 85 / 200
loss= 0.11149372614920139
loss= 0.11249622605741023
loss= 0.11169150073081255
loss= 0.11098043538630009
loss= 0.10833294250071049
loss= 0.11143499173223972
loss= 0.1113555321842432
loss= 0.1120869917795062
loss= 0.1115447186678648
loss= 0.1108419854938984
loss= 0.1116776216775179
loss= 0.1117876809835434
loss= 0.11030580163002014
loss= 0.10909537971019745
loss= 0.1094892681017518
loss= 0.10933216374367476
loss= 0.10923754375427962
loss= 0.1097873766720295
loss= 0.10952704235911369
loss= 0.11253308199346065
loss= 0.11164679288864136
loss= 0.11020792912691832
loss= 0.10995505195111037
loss= 0.11174132753163576
backup model
accuracy 93.65985185366172
epoch= 86 / 200
loss= 0.11325349740684032
loss= 0.11253319997340441
loss= 0.11112817440181971
loss= 0.11115425139665604
loss= 0.1115567347034812
loss= 0.11265303038060664
loss= 0.10939667209982872
loss= 0.10959490898996592
loss= 0.11027462124824523
loss= 0.11082636404782534
loss= 0.1132001980021596
loss= 0.11065640561282634
loss= 0.10981813464313746
loss= 0.10993784826248884
loss= 0.11003511764109135
loss= 0.11070365209132432
loss= 0.10897246230393648
loss= 0.11176641523838043
backup model
accuracy 93.05310163579945
epoch= 87 / 200
loss= 0.11376705091446639
loss= 0.11271964929997921
loss= 0.11286861192435026
loss= 0.1140470365062356
loss= 0.11458340052515269
loss= 0.11414762146770954
loss= 0.11417422316968441
loss= 0.1120183914527297
loss= 0.11181811567395926
loss= 0.11195383686572313
loss= 0.1098902129009366
loss= 0.10951042260974646
loss= 0.10907376155257226
loss= 0.11024268448352814
loss= 0.10997584901750088
loss= 0.11496430691331624
loss= 0.11540852725505829
loss= 0.11162415944039822
loss= 0.11166905246675014
loss= 0.11198205150663852
loss= 0.11213816486299039
loss= 0.11158266961574555
loss= 0.11118284340947866
loss= 0.1111218698695302
loss= 0.11145323600620032
backup model
accuracy 93.60437142156144
epoch= 88 / 200
loss= 0.11085961781442165
loss= 0.10826233983039855
loss= 0.10932741712778807
loss= 0.10942678667604923
loss= 0.10953893698751926
loss= 0.11089832801371813
loss= 0.11163521774113178
loss= 0.11208471760153771
loss= 0.11473833665251731
loss= 0.11631472777575254
loss= 0.11664924934506417
loss= 0.11457068592309952
loss= 0.11396967321634292
loss= 0.11376808188855649
loss= 0.11332670006901026
loss= 0.11238179244101047
loss= 0.10673309024423361
loss= 0.1103277963027358
loss= 0.1104291121289134
backup model
accuracy 93.71996281325336
epoch= 89 / 200
loss= 0.11134435433894396
loss= 0.11043765101581812
loss= 0.11035677183419466
loss= 0.10913386952131987
loss= 0.10905825469642877
loss= 0.10962626855820418
loss= 0.11009788110852242
loss= 0.11073966931551694
loss= 0.10895659726113081
loss= 0.11382480882108212
loss= 0.11389395479112864
loss= 0.11106620728969574
loss= 0.11060697551816702
loss= 0.11061545126140118
loss= 0.11066335257142783
loss= 0.10977386713027953
loss= 0.10950841933488846
loss= 0.10959443029016257
loss= 0.10948660161346196
loss= 0.10963174104690551
loss= 0.10947286184877157
loss= 0.10878223966807127
loss= 0.10643259026110172
loss= 0.10557877197861672
loss= 0.10539360824972391
loss= 0.10672610104084015
loss= 0.10666745197027921
loss= 0.10594362966716289
backup model
accuracy 94.11076756234526
epoch= 90 / 200
loss= 0.10689214002341033
loss= 0.10415730234235525
loss= 0.10410062357783317
loss= 0.10553704027086497
loss= 0.10557465266436339
loss= 0.10608762733638287
loss= 0.10755817390978337
loss= 0.10773022569715977
loss= 0.10759221609681845
loss= 0.10934941694140435
loss= 0.10877908021211624
loss= 0.1091198318824172
loss= 0.10843126326799393
loss= 0.10970703773200512
loss= 0.11285090893507004
loss= 0.11327618476003408
loss= 0.11443535424768925
loss= 0.11390242587774992
loss= 0.11440583277493716
loss= 0.1137940176203847
loss= 0.11410119969397783
loss= 0.11582844816148281
loss= 0.1157531164214015
loss= 0.11337376970797777
backup model
accuracy 93.4559304856496
epoch= 91 / 200
loss= 0.1109152801334858
loss= 0.11078348327428103
loss= 0.11090281832963228
loss= 0.107892363704741
loss= 0.1071803069859743
loss= 0.10660766988992691
loss= 0.10721088573336601
loss= 0.10691958624869585
loss= 0.10547848209738732
loss= 0.10624308694154024
loss= 0.10624120898544788
loss= 0.10640945900231599
loss= 0.10568199146538973
loss= 0.10594895001500845
loss= 0.10620763480663299
loss= 0.10763870447874069
loss= 0.10711996931582689
loss= 0.10760475602000952
loss= 0.10608019731938839
loss= 0.10670898001641035
loss= 0.1061295011639595
loss= 0.1058993673324585
loss= 0.10551140110939741
loss= 0.10828117441385984
loss= 0.10852991174906493
loss= 0.10988470524549485
loss= 0.11307222988456488
backup model
accuracy 92.57393350568886
epoch= 92 / 200
loss= 0.11635597869753837
loss= 0.11625587180256844
loss= 0.11616447675973177
loss= 0.11628588031977415
loss= 0.11604884959757328
loss= 0.11595493160188199
loss= 0.11636488132178784
loss= 0.11902490168809891
loss= 0.11663079917430878
loss= 0.11479266732931137
loss= 0.11423630084842444
loss= 0.113552354760468
loss= 0.11073294442147016
loss= 0.11115851022303104
loss= 0.11109074976295233
loss= 0.11085831005126238
loss= 0.11162455320358276
loss= 0.11141716655343771
loss= 0.10915240287780761
loss= 0.10843678701668978
loss= 0.10752392906695604
loss= 0.10770081114023924
loss= 0.10767376519739628
loss= 0.10684247203171253
loss= 0.1073624350130558
backup model
accuracy 93.94599650096919
epoch= 93 / 200
loss= 0.10938657887279987
loss= 0.11003974113613367
loss= 0.10983448673039675
loss= 0.10993043642491102
loss= 0.10849055375903845
loss= 0.10881328653544188
loss= 0.10923918716609478
loss= 0.10777564201503992
loss= 0.10612576030194759
loss= 0.10787477500736714
loss= 0.10778996996581554
loss= 0.10766328871250153
loss= 0.10841124918311834
loss= 0.10788154315203428
loss= 0.10794654432684184
loss= 0.10735172029584646
loss= 0.10729615624994039
loss= 0.10744812343269587
loss= 0.10555781841278077
loss= 0.10489496167749167
loss= 0.10460396330803633
loss= 0.10333807319402695
loss= 0.10281274393200875
loss= 0.10296519845724106
loss= 0.10471987903118134
loss= 0.10451261341571808
loss= 0.1032298481464386
loss= 0.10372719898819924
loss= 0.10592773020267486
backup model
accuracy 93.71916587258926
epoch= 94 / 200
loss= 0.10809380374848843
loss= 0.10851035967469215
loss= 0.10651782512664795
loss= 0.10601338788866997
loss= 0.10650624055415392
loss= 0.10755852736532688
loss= 0.10859855573624372
loss= 0.10874226097017527
loss= 0.10912997491657733
loss= 0.10804138723760844
loss= 0.10754116345196962
loss= 0.10742593199014663
loss= 0.10727468550205231
loss= 0.10737147901207209
loss= 0.1083532078191638
loss= 0.10683836989104747
loss= 0.10659637674689293
loss= 0.10673496149480342
loss= 0.10666539788246154
loss= 0.10782829083502293
loss= 0.10704269040375948
backup model
accuracy 93.81353255513747
epoch= 95 / 200
loss= 0.1078721559792757
loss= 0.10722800645977258
loss= 0.10709942508488894
loss= 0.10702079918235541
loss= 0.10764385879039765
loss= 0.10823701530694961
loss= 0.10900534179061651
loss= 0.10915592957288027
loss= 0.11194372445344924
loss= 0.11178915947675705
loss= 0.11201311718672514
loss= 0.11089538507163525
loss= 0.1096506854519248
loss= 0.10882173161953687
loss= 0.10764387995004654
loss= 0.10671179167926312
loss= 0.10683658212423325
loss= 0.10643446240574121
loss= 0.10685694929212332
loss= 0.1194543868303299
loss= 0.12314271215349436
loss= 0.1253984959423542
loss= 0.12642579294741155
loss= 0.1264948556944728
backup model
accuracy 93.78308496780933
epoch= 96 / 200
loss= 0.12847539722919465
loss= 0.13010864187031984
loss= 0.11669958967715502
loss= 0.1181337932869792
loss= 0.11662626348435878
loss= 0.11651952475309373
loss= 0.11550938006490469
loss= 0.11685946576297283
loss= 0.11474850583821534
loss= 0.11323403052985669
loss= 0.10902093470096588
loss= 0.11167868070304393
loss= 0.112194171436131
backup model
accuracy 94.07014108617572
epoch= 97 / 200
loss= 0.10758732069283723
loss= 0.10441009279340506
loss= 0.10493241209536791
loss= 0.10484449818730354
loss= 0.10504022970795632
loss= 0.10524191550910472
loss= 0.1083603110536933
loss= 0.10910848222672939
loss= 0.11038619939237833
loss= 0.11056061621755361
loss= 0.11072769563645124
loss= 0.1104571633040905
loss= 0.11021915767341853
loss= 0.10850650567561387
loss= 0.10879953935742379
loss= 0.10832637164741754
loss= 0.10520890913903713
loss= 0.10463034190237522
loss= 0.10606184028089047
loss= 0.1059812930971384
loss= 0.10609139684587716
loss= 0.10600082334131003
loss= 0.11234473381191493
loss= 0.11379354424774647
loss= 0.11364184122532606
loss= 0.11225828021764755
loss= 0.11256521489471197
loss= 0.11276689652353525
loss= 0.1124436169117689
loss= 0.11184759087860584
loss= 0.11000924866646528
backup model
accuracy 94.14640242213969
epoch= 98 / 200
loss= 0.10684099834412336
loss= 0.10479408003389835
loss= 0.10267421260476112
loss= 0.10179050054401159
loss= 0.10039296086877585
loss= 0.10094243850558997
loss= 0.10184164609760046
loss= 0.10374720603227615
loss= 0.10410545289516449
loss= 0.1033410232886672
loss= 0.10333549804985523
loss= 0.104410151951015
loss= 0.10493438217788935
loss= 0.10505778182297945
loss= 0.10557144150137901
loss= 0.10570365618914365
loss= 0.10612234707921743
loss= 0.10712737463414669
loss= 0.10695633202791215
loss= 0.10809024844318628
loss= 0.10850967433303595
loss= 0.108809476159513
loss= 0.10850520480424165
loss= 0.10865956861525775
loss= 0.10835633251816035
loss= 0.10808701738715172
loss= 0.10831577941775322
loss= 0.10660293851047754
backup model
accuracy 94.06694377931979
epoch= 99 / 200
loss= 0.10536089889705182
loss= 0.10572981264442205
loss= 0.10407622881233693
loss= 0.10424690969288349
loss= 0.1035945925861597
loss= 0.10308403670787811
loss= 0.10450074393302203
loss= 0.10399110075086355
loss= 0.10641041569411755
loss= 0.10547636207193137
loss= 0.10574625629931689
loss= 0.10603213738650083
loss= 0.10747012931853533
loss= 0.1064951490983367
loss= 0.10579978194087744
loss= 0.10532043047249318
loss= 0.11183246713131666
loss= 0.1116759581118822
loss= 0.11043289508670569
loss= 0.11070270422846079
backup model
accuracy 93.86988150939862
epoch= 100 / 200
loss= 0.10880112882703542
loss= 0.10707289386540651
loss= 0.1071876609325409
loss= 0.10502943824976682
loss= 0.10468708716332913
loss= 0.10491271663457155
loss= 0.10451276261359453
loss= 0.1039017854258418
loss= 0.1038649544864893
loss= 0.1041015087068081
loss= 0.10412161622196436
loss= 0.10478073060512542
loss= 0.10204068548977376
loss= 0.10111024729907513
loss= 0.10197435904294253
loss= 0.10250913977622986
loss= 0.1038680361956358
loss= 0.10424698047339916
loss= 0.1057929402589798
loss= 0.10634315513074398
loss= 0.10691168427467346
loss= 0.10691169258207082
loss= 0.10570207674056292
loss= 0.10528405714780092
loss= 0.10523230291903019
loss= 0.10407082304358482
loss= 0.10397291626781226
loss= 0.10582034338265657
loss= 0.10710315197706223
loss= 0.10650235872715712
loss= 0.10625990923494101
backup model
accuracy 94.25805365010913
epoch= 101 / 200
loss= 0.11015866689383984
loss= 0.11010194823145866
loss= 0.10688541065901518
loss= 0.10190711185336113
loss= 0.10188135765492916
loss= 0.102163308262825
loss= 0.10506275329738855
loss= 0.10490194469690323
loss= 0.10684813857078553
loss= 0.10813204407691955
loss= 0.108746059499681
loss= 0.10908700380474329
loss= 0.10937546040862799
loss= 0.11009830992668868
loss= 0.10869674615561963
loss= 0.10755161110311746
loss= 0.10364161755889655
loss= 0.10461104065179824
loss= 0.10276546217501163
loss= 0.10274381849914789
loss= 0.10245883282274008
backup model
accuracy 94.24427182593008
epoch= 102 / 200
loss= 0.10058139752596616
loss= 0.10061411049216985
loss= 0.10124798268079757
loss= 0.10330188482999801
loss= 0.10390784405171871
loss= 0.10463299207389355
loss= 0.10418151039630175
loss= 0.10422926571220159
loss= 0.10403360806405544
loss= 0.10350469373166561
loss= 0.10336903844028711
loss= 0.10391715172678233
loss= 0.10422268338501453
loss= 0.10446625918149949
loss= 0.10509471759200097
loss= 0.10257764786481857
loss= 0.10127988636493683
loss= 0.10569426562637091
loss= 0.10409403290599585
loss= 0.108543044552207
backup model
accuracy 93.63088043586706
epoch= 103 / 200
loss= 0.10905905012041331
loss= 0.10997026730328799
loss= 0.10817375220358372
loss= 0.10509831048548221
loss= 0.10459735214710236
loss= 0.10373302523046732
loss= 0.10448974978178739
loss= 0.10401888225227594
loss= 0.10412221901118755
loss= 0.10446094274520874
loss= 0.10417201463133097
loss= 0.10409989025443793
loss= 0.10347293484956026
loss= 0.10700621861964464
loss= 0.10714860409498214
loss= 0.10759320173412562
loss= 0.1075429629534483
loss= 0.10639613069593906
loss= 0.1059659568592906
loss= 0.10721347767859697
loss= 0.10469758301973343
backup model
accuracy 94.38668878121335
epoch= 104 / 200
loss= 0.1038875849917531
loss= 0.1043300686404109
loss= 0.10485074359923602
loss= 0.10444412294775247
loss= 0.10230815954506398
loss= 0.10443005330860615
loss= 0.10457407016307116
loss= 0.10477506376802921
loss= 0.10412228342145681
loss= 0.10277922103181482
loss= 0.10299781100824475
loss= 0.1032776584289968
loss= 0.10282198818400502
loss= 0.1033285311050713
loss= 0.10343935361132026
loss= 0.10346142718568445
loss= 0.10373472558334469
loss= 0.10299329217523337
backup model
accuracy 93.73355216274108
epoch= 105 / 200
loss= 0.10384795475751162
loss= 0.10399031154811382
loss= 0.10301082365214825
loss= 0.10367874391376972
loss= 0.10324285767972469
loss= 0.10392197851091624
loss= 0.10605269446969032
loss= 0.10501288320869208
loss= 0.10478322967886924
loss= 0.10590848181396723
loss= 0.10609297942370176
loss= 0.10599628031253815
loss= 0.10579808741807938
loss= 0.10426157604902983
loss= 0.10387258429080248
loss= 0.10438778836280108
loss= 0.10574566408991813
loss= 0.10688232492655515
backup model
accuracy 94.391312945905
epoch= 106 / 200
loss= 0.1079835157468915
loss= 0.10597416706383228
loss= 0.10676259875297546
loss= 0.10501137509942055
loss= 0.10610251795500517
loss= 0.10566414285451174
loss= 0.10566896677017212
loss= 0.1045600575953722
loss= 0.10256624635308981
loss= 0.09938144259154796
loss= 0.1005116081610322
loss= 0.10176041435450316
loss= 0.10192555651068687
loss= 0.10078791495412588
loss= 0.10427462961524725
loss= 0.10415609169751405
loss= 0.1038004032149911
loss= 0.10339846141636372
loss= 0.10418421600013972
loss= 0.1037250715866685
backup model
accuracy 94.43842629638226
epoch= 107 / 200
loss= 0.10649155486375093
loss= 0.10644728560000657
loss= 0.11297970123589039
loss= 0.11307395305484533
loss= 0.11302447773516178
loss= 0.11301096305251121
loss= 0.11190573077648878
loss= 0.11179805360734463
loss= 0.11303415931761265
loss= 0.11178167931735515
loss= 0.10804162826389074
loss= 0.10844721525907516
loss= 0.10794902943074704
loss= 0.10785363495349884
loss= 0.10561863578855991
loss= 0.10950764670968055
loss= 0.11022784352302552
loss= 0.11242204815149308
loss= 0.11265689257532358
loss= 0.1123066833987832
loss= 0.11269677732139825
loss= 0.11388664137572051
loss= 0.11418028198182582
loss= 0.11462256494909524
loss= 0.11135356537997723
loss= 0.11123284548521042
loss= 0.1082745335996151
backup model
accuracy 94.14189278784288
epoch= 108 / 200
loss= 0.10622281424701213
loss= 0.10428568966686726
loss= 0.10292718939483166
loss= 0.10220138013362884
loss= 0.10240633696317673
loss= 0.10354065656661987
loss= 0.10399539560079575
loss= 0.10420161485671997
loss= 0.103572381362319
loss= 0.10298514191061259
loss= 0.10306413348764182
loss= 0.10332126006484031
loss= 0.10525954492390156
loss= 0.10479304019361735
loss= 0.10318074561655521
loss= 0.1033844018355012
loss= 0.10413977324962616
loss= 0.10587538283318282
loss= 0.10601418618112803
loss= 0.1059101378545165
loss= 0.10564982622861863
loss= 0.10520307302474975
loss= 0.10509676400572061
loss= 0.10553041588515043
backup model
accuracy 94.51176074447811
epoch= 109 / 200
loss= 0.10405681151896715
loss= 0.10302169132977725
loss= 0.10199330221861601
loss= 0.10294291209429503
loss= 0.10624477207660675
loss= 0.10815149862319232
loss= 0.10589372847229242
loss= 0.10805884558707475
loss= 0.1066371976211667
loss= 0.10646494206041097
loss= 0.10630056615918874
loss= 0.10487277049571275
loss= 0.10396389700472355
loss= 0.10412708275020123
loss= 0.10443681832402944
backup model
accuracy 92.75667947625504
epoch= 110 / 200
loss= 0.10727339714765549
loss= 0.10803368784487248
loss= 0.10828183863312006
loss= 0.10937878627330065
loss= 0.11172292377799749
loss= 0.13891661297529936
loss= 0.13932999461889267
loss= 0.1390441567823291
loss= 0.13832527354359628
loss= 0.11430417399853468
loss= 0.11359906505793332
loss= 0.10727523941546678
loss= 0.10658189848065376
loss= 0.10427060633897782
loss= 0.10425660494714975
loss= 0.10444605845957994
loss= 0.10435188364237546
loss= 0.10436659812927246
loss= 0.1066746947914362
loss= 0.10821684684604406
loss= 0.10724216658622027
backup model
accuracy 93.88686064043361
epoch= 111 / 200
loss= 0.10844150453805923
loss= 0.10963478103280068
loss= 0.11013404689729214
loss= 0.1079924901202321
loss= 0.1079688835889101
loss= 0.10834936544299126
loss= 0.10811844553798437
loss= 0.10638618778437375
loss= 0.10620252929627895
loss= 0.10547001238912344
loss= 0.10511952079832554
loss= 0.10412184532731772
loss= 0.10499933905899525
loss= 0.10494273982942104
loss= 0.10347347892820835
loss= 0.10364705361425877
loss= 0.10281838893890381
loss= 0.10294781915843487
loss= 0.10303967136889697
loss= 0.10502543538808823
loss= 0.10663323182612658
loss= 0.10586436845362186
loss= 0.10580555491149425
loss= 0.10443276807665824
loss= 0.10556606478989124
backup model
accuracy 94.04008799242979
epoch= 112 / 200
loss= 0.10907043665647506
loss= 0.10727008149027824
loss= 0.10564651116728782
loss= 0.10532754879444838
loss= 0.10542509511113167
loss= 0.10506670068949461
loss= 0.10509621053934097
loss= 0.10463622864335775
loss= 0.10470287561416626
loss= 0.10520638108253479
loss= 0.1054674980044365
loss= 0.10316029999405146
loss= 0.1031296456605196
loss= 0.10334967765957118
loss= 0.10275365050882102
loss= 0.10399238180369139
loss= 0.10460102446377277
loss= 0.10457131050527096
loss= 0.10421046793460846
loss= 0.10472175151109696
loss= 0.10457910120487213
loss= 0.10538073617964983
loss= 0.10523446664214134
loss= 0.1032973663881421
loss= 0.10232656359672547
loss= 0.10138041295111179
loss= 0.1020607889443636
loss= 0.10239523962140083
backup model
accuracy 94.38095748937158
epoch= 113 / 200
loss= 0.10207760646939278
loss= 0.10345091961324215
loss= 0.10311354592442512
loss= 0.10301623452454806
loss= 0.10344497531652451
loss= 0.10235331188887357
loss= 0.1047642144188285
loss= 0.10330501690506935
loss= 0.1036445215716958
loss= 0.10406839616596698
loss= 0.10468424197286368
loss= 0.10326462648808957
loss= 0.10324866529554129
loss= 0.1028275017812848
loss= 0.10256498973816633
loss= 0.1021086947619915
loss= 0.10234096065163613
loss= 0.10246719717979431
loss= 0.10068095482885837
loss= 0.10263916481286288
backup model
accuracy 94.40231899870912
epoch= 114 / 200
loss= 0.10352317705750465
loss= 0.10456917945295573
loss= 0.10316687073558568
loss= 0.10310308899730444
loss= 0.1030445283651352
loss= 0.10291824951767921
loss= 0.10509578473865985
loss= 0.10435432173311711
loss= 0.10285451151430607
loss= 0.10318194463849067
loss= 0.10363961406052112
loss= 0.10376861102879048
loss= 0.10290032364428044
loss= 0.10258038774132729
loss= 0.10087512165307999
loss= 0.10200533624738455
loss= 0.10301714926958085
loss= 0.10350589100271464
loss= 0.10232539720833302
loss= 0.10188033301383256
loss= 0.10215325888246297
loss= 0.10220066767185926
loss= 0.10179401896893978
loss= 0.10342257034033536
loss= 0.10405209138989449
loss= 0.10487735319882631
backup model
accuracy 93.97469113697632
epoch= 115 / 200
loss= 0.1063092752173543
loss= 0.10613619051873684
loss= 0.1060699376091361
loss= 0.10394901413470507
loss= 0.10429964784532786
loss= 0.10232558857649565
loss= 0.10305140271782876
loss= 0.1047764514014125
loss= 0.10604130253195762
loss= 0.10479511212557555
loss= 0.10435312703251838
loss= 0.10403856582939625
loss= 0.10263391200453043
loss= 0.10530693236738443
loss= 0.10441676206886769
loss= 0.10543036889284849
loss= 0.10488952212035656
backup model
accuracy 93.76505438412171
epoch= 116 / 200
loss= 0.10765331763774157
loss= 0.10790807515382767
loss= 0.10765891969203949
loss= 0.10843385014683009
loss= 0.10828485451638699
loss= 0.10820312883704901
loss= 0.10822377271950245
loss= 0.10972056452184915
loss= 0.10908037718385458
loss= 0.10973870377987623
loss= 0.10958797387778758
loss= 0.10699321016669273
loss= 0.10592613201588393
loss= 0.10540827348828316
loss= 0.10396107196807862
loss= 0.10307019621133805
loss= 0.1030549045279622
loss= 0.10244477819651365
loss= 0.10249095771461725
loss= 0.10341370820999146
loss= 0.10317532811313868
loss= 0.10315804447978735
loss= 0.10302335891872644
loss= 0.10334298357367516
loss= 0.10325957961380482
loss= 0.10355548832565546
loss= 0.1029434597864747
loss= 0.1024865797534585
loss= 0.10048609804362059
loss= 0.1001665960997343
loss= 0.10107683580368758
loss= 0.10103060826659202
loss= 0.09980933211743831
loss= 0.10056021019816398
loss= 0.10030587114393712
backup model
accuracy 94.67629479156486
epoch= 117 / 200
loss= 0.10140951380133628
loss= 0.1039498232677579
loss= 0.1042169725522399
loss= 0.10408857136964798
loss= 0.10511281736195087
loss= 0.10422323994338513
loss= 0.1052632747963071
loss= 0.1045668314397335
loss= 0.10188024327158927
loss= 0.10003625709563493
loss= 0.1000053395330906
loss= 0.1004101425781846
loss= 0.09960181206464767
loss= 0.09989609532058238
loss= 0.09949992910027504
loss= 0.100664137378335
loss= 0.10141579266637564
loss= 0.10138726528733968
loss= 0.1009951014444232
loss= 0.10061154089868068
loss= 0.1003831136226654
loss= 0.10248302936553955
backup model
accuracy 94.03805189652154
epoch= 118 / 200
loss= 0.10543294925242662
loss= 0.10616431411355734
loss= 0.10533452443778515
loss= 0.10470438148826361
loss= 0.10425334073603153
loss= 0.10453847281634808
loss= 0.10388192854821682
loss= 0.10354815103113651
loss= 0.10102984957396983
loss= 0.10081186957657337
loss= 0.10099127430468798
loss= 0.10134386461228133
loss= 0.10103410705924035
loss= 0.10419935289770364
loss= 0.10382676672190427
loss= 0.10748551223427057
loss= 0.10740319047123194
loss= 0.10756737254559993
loss= 0.10547311827540398
loss= 0.10523472495377063
backup model
accuracy 94.69088787270735
epoch= 119 / 200
loss= 0.10299361631274223
loss= 0.10285168167203665
loss= 0.10292356666177511
loss= 0.10315017610788345
loss= 0.10602642349898815
loss= 0.10703722093254328
loss= 0.10760537285357713
loss= 0.1076482754573226
loss= 0.10914453618228435
loss= 0.10587525259703398
loss= 0.10451792892068625
loss= 0.1046900012716651
loss= 0.10225766766816377
loss= 0.10219017580151558
loss= 0.10223158411681652
loss= 0.10051352303475142
loss= 0.1003789223358035
loss= 0.10036206565797329
loss= 0.10006314678117632
loss= 0.10040746064856648
loss= 0.0995679677836597
loss= 0.09851701902225614
loss= 0.09949502093717456
loss= 0.09970047837123275
loss= 0.0998777431435883
backup model
accuracy 94.25712149995114
epoch= 120 / 200
loss= 0.09967547276988625
loss= 0.09983133938163519
loss= 0.09927548296749591
loss= 0.09904484499245882
loss= 0.10000809971243144
loss= 0.10077600196003914
loss= 0.10106638044118882
loss= 0.10198749590665102
loss= 0.1022401724010706
loss= 0.10183092042803764
loss= 0.10750851586461067
loss= 0.10677644468843937
loss= 0.10807038985192775
loss= 0.10795565815642476
loss= 0.10606116062030196
loss= 0.10551798330619931
loss= 0.10114744512364268
loss= 0.10113639993593097
loss= 0.09952818756923079
loss= 0.09900572398677468
loss= 0.10009077541530133
loss= 0.10087381463497877
loss= 0.10058106400072575
loss= 0.10092508550733328
loss= 0.10088620085269212
loss= 0.1029117824882269
backup model
accuracy 92.70899188310366
epoch= 121 / 200
loss= 0.10636338111013174
loss= 0.10628431148827076
loss= 0.10664013687521219
loss= 0.10795371823012828
loss= 0.10849364466965199
loss= 0.10825814690440894
loss= 0.10699631657451392
loss= 0.10529743369668722
loss= 0.1052885214239359
loss= 0.10219066895544529
loss= 0.10420845847576857
loss= 0.10401022467762232
loss= 0.1031470312550664
loss= 0.10270778838545085
loss= 0.10256564620882273
loss= 0.10350655045360327
loss= 0.10387520756572485
loss= 0.1024054543301463
loss= 0.10391297832131385
loss= 0.1025347701832652
loss= 0.10197398874908686
loss= 0.10332213327288628
loss= 0.10290017306804657
loss= 0.10135824993252754
loss= 0.10149311073124409
loss= 0.10169482853263617
loss= 0.10121461618691682
loss= 0.10207963269203901
loss= 0.09924742665607482
backup model
accuracy 94.55214225285867
epoch= 122 / 200
loss= 0.10105394050944597
loss= 0.10207071885932237
loss= 0.10453332673758269
loss= 0.10786034151911736
loss= 0.10758132673799992
loss= 0.10726656522601843
loss= 0.10694455675780773
loss= 0.10717753048986196
loss= 0.10757233913987875
loss= 0.10651441194117069
loss= 0.10537105971947312
loss= 0.10518798446282744
loss= 0.10243152229115367
loss= 0.10299308167770505
loss= 0.10307371621951461
loss= 0.10145361017435789
backup model
accuracy 94.10045982680968
epoch= 123 / 200
loss= 0.10098978009074927
loss= 0.09993897397071123
loss= 0.09963075373321771
loss= 0.09976282540708781
loss= 0.09943100556731224
loss= 0.09992881760001182
loss= 0.09913950107991695
loss= 0.09904123164713383
loss= 0.10179960183799266
loss= 0.10455194640904665
loss= 0.10598190773278475
loss= 0.10474318701773883
loss= 0.10489137090742588
loss= 0.102118025906384
loss= 0.10243534084409475
loss= 0.10182454988360405
loss= 0.10138056699186564
loss= 0.09962355483323336
loss= 0.10457180909812451
loss= 0.10661596685647964
loss= 0.10624703217297793
loss= 0.1061606388911605
backup model
accuracy 94.4413595470501
epoch= 124 / 200
loss= 0.1087008273601532
loss= 0.10844305355101824
loss= 0.10602550808340311
loss= 0.10716108106076717
loss= 0.1059973281249404
loss= 0.10494314424693585
loss= 0.10487658705562353
loss= 0.10425253700464963
loss= 0.10378216933459043
loss= 0.1035789094492793
loss= 0.10345717210322619
loss= 0.10369886558502912
loss= 0.10306009292602539
loss= 0.10133297007530928
loss= 0.10143890805542469
loss= 0.1006452914327383
loss= 0.10173037182539701
loss= 0.10115634620189667
loss= 0.10198612216860056
loss= 0.1016951396688819
loss= 0.10274695917963982
loss= 0.1033496792986989
loss= 0.10403464250266552
loss= 0.10415294792503119
loss= 0.10407134752720594
loss= 0.10683225467801094
loss= 0.1041185724362731
loss= 0.10462219942361116
loss= 0.10431885469704866
backup model
accuracy 93.90737589740927
epoch= 125 / 200
loss= 0.10158062819391489
loss= 0.10240451138466597
loss= 0.10225757330656052
loss= 0.10229123812168836
loss= 0.10381839063018561
loss= 0.10390848360955715
loss= 0.10375806625932454
loss= 0.10363373048603534
loss= 0.10262123174965382
loss= 0.1006599585339427
loss= 0.09974259484559297
loss= 0.09997225016355514
loss= 0.09997913241386414
loss= 0.10159179028123617
loss= 0.10178421717137098
loss= 0.10105485014617444
loss= 0.10364028006792068
loss= 0.102852095477283
loss= 0.10134474013000727
loss= 0.10166583508253098
loss= 0.10139651706442238
loss= 0.09919714665040374
loss= 0.09899820810183883
loss= 0.10095376944169403
loss= 0.10199618821963669
backup model
accuracy 94.32680370101153
epoch= 126 / 200
loss= 0.10142044289037586
loss= 0.10243500484153628
loss= 0.10309290742501616
loss= 0.10442153917625546
loss= 0.10442663324996829
loss= 0.1045515443943441
loss= 0.10456220576539636
loss= 0.1045707505196333
loss= 0.10651980035007
loss= 0.10706479974091053
loss= 0.10323273357003927
loss= 0.10327899485826492
loss= 0.10512784834951162
loss= 0.10383410446345806
loss= 0.1026614287123084
loss= 0.10156224209815264
loss= 0.10342974472790957
loss= 0.10327539905905724
loss= 0.10204147413372994
loss= 0.10240260269492865
backup model
